year,month,qe1_M1_surprise,qe1_M2_surprise,qe1_M3_surprise,qe1_M4_surprise,qe1_M5_surprise,qe1_M6_surprise,qe1_M7_surprise,qe1_M8_surprise,qe1_M9_surprise,qe1_M10_surprise,qe1_M11_surprise,qe1_M12_surprise,qe1_M13_surprise,qe1_M14_surprise,qe1_M15_surprise,qe1_M16_surprise,qe1_M17_surprise,qe1_M18_surprise,qe1_M19_surprise,qe1_M20_surprise,qe1_M21_surprise,qe1_M22_surprise,qe1_M23_surprise,qe1_M24_surprise,qe1_M25_surprise,qe1_M26_surprise,qe1_M27_surprise,qe1_M28_surprise,qe1_M29_surprise,qe1_M30_surprise,qe1_M31_surprise,qe1_M32_surprise,qe1_M33_surprise,qe1_M34_surprise,qe1_M35_surprise,qe1_M36_surprise,qe1_M37_surprise,qe1_M38_surprise,qe1_M39_surprise,qe1_M40_surprise,qe1_M41_surprise,qe1_M42_surprise,qe1_M43_surprise,qe1_M44_surprise,qe1_M45_surprise,qe1_M46_surprise,qe1_M47_surprise,qe1_M48_surprise,qe1_M49_surprise,qe1_M50_surprise,qe1_M51_surprise,qe1_M52_surprise,qe1_M53_surprise,qe1_M54_surprise,qe1_M55_surprise,qe1_M56_surprise,qe1_M57_surprise,qe1_M58_surprise,qe1_M59_surprise,qe1_M60_surprise,qe1_M61_surprise,qe1_M62_surprise,qe1_M63_surprise,qe1_M64_surprise,qe1_M65_surprise,qe1_M66_surprise,qe1_M67_surprise,qe1_M68_surprise,qe1_M69_surprise,qe1_M70_surprise,qe1_M71_surprise,qe1_M72_surprise,qe1_M73_surprise,qe1_M74_surprise,qe1_M75_surprise,qe1_M76_surprise,qe1_M77_surprise,qe1_M78_surprise,qe1_M79_surprise,qe1_M80_surprise,qe1_M81_surprise,qe1_M82_surprise,qe1_M83_surprise,qe1_M84_surprise,qe1_M85_surprise,qe1_M86_surprise,qe1_M87_surprise,qe1_M88_surprise,qe1_M89_surprise,qe1_M90_surprise,qe1_M91_surprise,qe1_M92_surprise,qe1_M93_surprise,qe1_M94_surprise,qe1_M95_surprise,qe1_M96_surprise,qe1_M97_surprise,qe1_M98_surprise,qe1_M99_surprise,qe1_M100_surprise,qe1_M101_surprise,qe1_M102_surprise,qe1_M103_surprise,qe1_M104_surprise,qe1_M105_surprise,qe1_M106_surprise,qe1_M107_surprise,qe1_M108_surprise,qe1_M109_surprise,qe1_M110_surprise,qe1_M111_surprise,qe1_M112_surprise,qe1_M113_surprise,qe1_M114_surprise,qe1_M115_surprise,qe1_M116_surprise,qe1_M117_surprise,qe1_M118_surprise,qe1_M119_surprise,qe1_M120_surprise,qe1_M121_surprise,qe1_M122_surprise,qe1_M123_surprise,qe1_M124_surprise,qe1_M125_surprise,qe1_M126_surprise,qe1_M127_surprise,qe1_M128_surprise,qe1_M129_surprise,qe1_M130_surprise,qe1_M131_surprise,qe1_M132_surprise,qe1_M133_surprise,qe1_M134_surprise,qe1_M135_surprise,qe1_M136_surprise,qe1_M137_surprise,qe1_M138_surprise,qe1_M139_surprise,qe1_M140_surprise,qe1_M141_surprise,qe1_M142_surprise,qe1_M143_surprise,qe1_M144_surprise,qe1_M145_surprise,qe1_M146_surprise,qe1_M147_surprise,qe1_M148_surprise,qe1_M149_surprise,qe1_M150_surprise,qe1_M151_surprise,qe1_M152_surprise,qe1_M153_surprise,qe1_M154_surprise,qe1_M155_surprise,qe1_M156_surprise,qe1_M157_surprise,qe1_M158_surprise,qe1_M159_surprise,qe1_M160_surprise,qe1_M161_surprise,qe1_M162_surprise,qe1_M163_surprise,qe1_M164_surprise,qe1_M165_surprise,qe1_M166_surprise,qe1_M167_surprise,qe1_M168_surprise,qe1_M169_surprise,qe1_M170_surprise,qe1_M171_surprise,qe1_M172_surprise,qe1_M173_surprise,qe1_M174_surprise,qe1_M175_surprise,qe1_M176_surprise,qe1_M177_surprise,qe1_M178_surprise,qe1_M179_surprise,qe1_M180_surprise,qe1_M181_surprise,qe1_M182_surprise,qe1_M183_surprise,qe1_M184_surprise,qe1_M185_surprise,qe1_M186_surprise,qe1_M187_surprise,qe1_M188_surprise,qe1_M189_surprise,qe1_M190_surprise,qe1_M191_surprise,qe1_M192_surprise,qe1_M193_surprise,qe1_M194_surprise,qe1_M195_surprise,qe1_M196_surprise,qe1_M197_surprise,qe1_M198_surprise,qe1_M199_surprise,qe1_M200_surprise,qe1_M201_surprise,qe1_M202_surprise,qe1_M203_surprise,qe1_M204_surprise,qe1_M205_surprise,qe1_M206_surprise,qe1_M207_surprise,qe1_M208_surprise,qe1_M209_surprise,qe1_M210_surprise,qe1_M211_surprise,qe1_M212_surprise,qe1_M213_surprise,qe1_M214_surprise,qe1_M215_surprise,qe1_M216_surprise,qe1_M217_surprise,qe1_M218_surprise,qe1_M219_surprise,qe1_M220_surprise,qe1_M221_surprise,qe1_M222_surprise,qe1_M223_surprise,qe1_M224_surprise,qe1_M225_surprise,qe1_M226_surprise,qe1_M227_surprise,qe1_M228_surprise,qe1_M229_surprise,qe1_M230_surprise,qe1_M231_surprise,qe1_M232_surprise,qe1_M233_surprise,qe1_M234_surprise,qe1_M235_surprise,qe1_M236_surprise,qe1_M237_surprise,qe1_M238_surprise,qe1_M239_surprise,qe1_M240_surprise,qe1_M241_surprise,qe1_M242_surprise,qe1_M243_surprise,qe1_M244_surprise,qe1_M245_surprise,qe1_M246_surprise,qe1_M247_surprise,qe1_M248_surprise,qe1_M249_surprise,qe1_M250_surprise,qe1_M251_surprise,qe1_M252_surprise,qe1_M253_surprise,qe1_M254_surprise,qe1_M255_surprise,qe1_M256_surprise,qe1_M257_surprise,qe1_M258_surprise,qe1_M259_surprise,qe1_M260_surprise,qe1_M261_surprise,qe1_M262_surprise,qe1_M263_surprise,qe1_M264_surprise,qe1_M265_surprise,qe1_M266_surprise,qe1_M267_surprise,qe1_M268_surprise,qe1_M269_surprise,qe1_M270_surprise,qe1_M271_surprise,qe1_M272_surprise,qe1_M273_surprise,qe1_M274_surprise,qe1_M275_surprise,qe1_M276_surprise,qe1_M277_surprise,qe1_M278_surprise,qe1_M279_surprise,qe1_M280_surprise,qe1_M281_surprise,qe1_M282_surprise,qe1_M283_surprise,qe1_M284_surprise,qe1_M285_surprise,qe1_M286_surprise,qe1_M287_surprise,qe1_M288_surprise,qe1_M289_surprise,qe1_M290_surprise,qe1_M291_surprise,qe1_M292_surprise,qe1_M293_surprise,qe1_M294_surprise,qe1_M295_surprise,qe1_M296_surprise,qe1_M297_surprise,qe1_M298_surprise,qe1_M299_surprise,qe1_M300_surprise,qe1_M301_surprise,qe1_M302_surprise,qe1_M303_surprise,qe1_M304_surprise,qe1_M305_surprise,qe1_M306_surprise,qe1_M307_surprise,qe1_M308_surprise,qe1_M309_surprise,qe1_M310_surprise,qe1_M311_surprise,qe1_M312_surprise,qe1_M313_surprise,qe1_M314_surprise,qe1_M315_surprise,qe1_M316_surprise,qe1_M317_surprise,qe1_M318_surprise,qe1_M319_surprise,qe1_M320_surprise,qe1_M321_surprise,qe1_M322_surprise,qe1_M323_surprise,qe1_M324_surprise,qe1_M325_surprise,qe1_M326_surprise,qe1_M327_surprise,qe1_M328_surprise,qe1_M329_surprise,qe1_M330_surprise,qe1_M331_surprise,qe1_M332_surprise,qe1_M333_surprise,qe1_M334_surprise,qe1_M335_surprise,qe1_M336_surprise,qe1_M337_surprise,qe1_M338_surprise,qe1_M339_surprise,qe1_M340_surprise,qe1_M341_surprise,qe1_M342_surprise,qe1_M343_surprise,qe1_M344_surprise,qe1_M345_surprise,qe1_M346_surprise,qe1_M347_surprise,qe1_M348_surprise,qe1_M349_surprise,qe1_M350_surprise,qe1_M351_surprise,qe1_M352_surprise,qe1_M353_surprise,qe1_M354_surprise,qe1_M355_surprise,qe1_M356_surprise,qe1_M357_surprise,qe1_M358_surprise,qe1_M359_surprise,qe1_M360_surprise
2008,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,.35546386,.10814509,.12864451,.56235409,.23883101,.091542833,.35459936,.10786153,.12829129,.56064916,.2380714,.10632555,.35329917,.18278368,.18498068,.62594664,.31895882,1.1182575,10.377238,8.6648932,13.888297,15.168832,17.622702,16.676382,7.2201734,.42751855,4.2271495,.75929254,.94670004,.20280889,.67294532,.30920848,1.4246386,2.6674767,9.3683519,1.1459757,2.2499092,2.1132147,1.9145372,1.6740843,.60913104,.78962594,1.2388414,.31677532,.15372083,1.563596,.12753886,.18545166,1.9957546,.16222666,.56417203,.75760162,.85648829,.84187722,.40961686,.42754301,3.6520658,9.7978973,5.5417118,.072362415,.211769,.11605769,.02963087,.52792454,.049106404,.0227249,.20780346,.025627341,.019457884,.6842882,.048136044,.072596043,.20362717,.025092201,.022334339,.3679218,.047124013,.042450707,1.0659235,.024538379,.26851773,4.5117426,3.0825863,.24266775,.77633452,.023971034,.23740947,1.131086,.20764756,.013465188,.99744815,.71568793,.0060279183,.5622952,0,.30102393,2.1922889,.0066734711,.0058757868,1.8851324,0,.0057875384,.23040178,.0065033659,.0057237302,.12430867,0,.0056353286,.11340808,.26620078,.0055726548,.12117288,0,.0054845717,.44838551,0,.075321332,.66528863,0,.0053359922,.020486575,0,.0045535578,.89305812,0,.0051902086,.019963933,0,.0044290759,.080793396,0,.0050477358,.075701989,0,.0043076458,.34016231,0,.0049089938,.016561022,0,.0041895928,.047837973,0,.0047743176,.016142188,0,.0040751686,.046632078,0,.0046439632,.015737128,0,.0039645638,.04546766,0,.0045181159,.015346307,0,.0038579106,.044345763,0,.0043969005,.014969993,0,.0037552917,.22948402,0,.0042803893,.014608279,0,.003656748,.28500608,0,.0041686059,.014261121,0,.0035622821,.027323022,0,.0040615387,.013928353,0,.0034718676,.026701743,0,.0039591403,.013609715,0,.2788358,.026107,0,.0038613381,.013304872,0,.00011191807,.025538059,0,.0037680373,.013013432,0,.0001094709,.088697188,0,.0036791256,.012734951,0,.00010713337,.035546158,0,.003594477,.073954135,0,.00010490142,.12417247,0,.0035139557,.010256652,0,.00010277086,.12237141,0,.0034374185,.21634381,0,.00010073736,.014353437,0,.11408032,.0036597005,0,.000098796576,.040878009,0,.0013301413,.032504737,0,.000096944197,.064302191,0,.068592101,.027085651,0,.000095175921,.023083579,0,0,.0019782125,0,.0021633978,.011002365,0,0,.0198607,0,.000019386413,.01081638,0,0,.038694713,0,.000019044774,.10531966,0,0,.000097826669,0,.000018721203,.0079637691,0,0,.000096276563,0,.000018414825,.0078391796,0,0,.000094789328,0,.00059811852,.0077195978,0,0,.000093361319,0,0,.007604734,0,0,.00009198911,0,0,.0074943108,0,0,.000090669397,0,0,.0073880684,0,0,.000089399087,0,0,.0072857579,0,0,.000088175242,0,0,.0071871448,0,0,.000086995096,0,0,.0070920088,0,0,.000085856016,0,0,.022164783,0,0,.000084755564,0,0,.0065744687,0,0,.000083691397,0,0,.028672012,0,0,.000082661347,0,0,.0058932733,0,0,.000081663384,0,0,.014842323,0,0,.0036671655,0,0,.0055594128,0,0,0,0,0,.31950945,0,0
2009,5,.022598274,.089136489,.48553574,.080578998,.22685784,.45785123,.022551833,.088931866,.48430282,.080355257,.22613856,.45632452,.051905859,.18511423,.53192937,.092776529,.78766191,.52228463,.065487161,.58513093,.56203717,1.170615,.46546537,.44855446,12.13565,2.7872036,19.730099,8.5774822,4.7492514,17.322174,5.1307077,2.8678238,.46705061,.065894999,6.9115853,6.4936976,7.9022408,5.1335344,.46660894,.25885016,.46333843,.85948443,.085947677,.16732749,.90378416,1.1431955,.20996244,1.1022998,.10371608,1.6708964,.54338264,.88554782,1.5424296,2.4905999,.15421931,2.1523671,1.7600595,1.1802461,1.466333,.31706336,.1032825,.16693303,.48217282,.013186786,.10955736,.3101041,0,.05700884,1.1522782,.012849576,.10430819,.30284473,0,.019539712,.46637166,.012503417,.10172255,.353663,0,.15958166,.43864208,.95680737,7.4948444,.83853704,0,.18065025,.8293829,.024581557,.00075113814,1.6163974,0,.0024024181,.41348928,0,.00072843541,.84617281,0,.002336472,1.2258894,0,.0007060577,.17971301,0,.00227096,.22969273,0,.00068413414,.32613271,0,.0022062738,.22326423,0,.00066276622,.41091073,0,.0021427418,1.164928,0,.00064203056,2.8356123,0,.002080631,1.049773,0,.00062198227,.094392851,0,.0020201546,.67388862,0,.00060265802,.7906146,0,.0019614757,1.4378862,0,.00058407884,.059384353,0,.0019047143,.066251189,0,.00056625303,.057704367,0,.0018499515,.064370714,0,.00054917845,.06148598,0,.0017972366,.06255804,0,.00053284451,.054315455,0,.0017465914,.06656459,0,.00051723444,.17078702,0,.0016980141,.3340162,0,.00050232647,.047018595,0,.0016514844,.23213527,0,.00048809531,.045765646,0,.0016069668,.040927716,0,.00047451322,.044566277,0,.0015644133,.039857961,0,.00046155084,.043419044,0,.026304781,.038836092,0,.00044917822,.042322289,0,.001198504,.037860665,0,.00043736486,.041274197,0,.0011689378,.036930099,0,.00042608078,.040272847,0,.0011407413,.15343608,0,.00041529626,.24486673,0,.0011138594,.30921,0,.00040498274,.031876914,0,.0010882355,.32404682,0,.00039511244,.2322638,0,.0010638122,.011708323,0,.011079153,.02443457,0,.0010405324,.076583251,0,.00018733152,.023900576,0,.0010183398,.13527326,0,.0096285064,.023389095,0,.00099717884,.053258687,0,0,.022898896,0,.027326394,.0044881525,0,0,.053124592,0,.000037543639,.0044000773,0,0,.029882357,0,.000036823036,.11964143,0,0,.020284399,0,.000036134825,.0011939874,0,0,.019891132,0,.00003547718,.001172353,0,0,.019512715,0,.0011499961,.001151665,0,0,.019148292,0,0,.0011318685,0,0,.018797046,0,0,.0011129117,0,0,.018458199,0,0,.0010947457,0,0,.018131034,0,0,.0010773239,0,0,.017814869,0,0,.0010606023,0,0,.017509067,0,0,.001044539,0,0,.017213028,0,0,.017396418,0,0,.016926194,0,0,.00065128744,0,0,.016648041,0,0,.02767772,0,0,.022695113,0,0,0,0,0,.015960084,0,0,0,0,0,.01878104,0,0,0,0,0,.015392996,0,0,0,0,0,.72830033
2009,6,.074294806,.40118504,.056123786,.075578533,.57301748,.12390316,.074150257,.40017703,.055960245,.075315654,.57069397,.15204367,.41668269,.43330306,.07517568,.22124641,.56815088,.12283741,.32325694,.40418404,1.8805373,.39751056,1.132473,.23682286,.066988513,.41032284,.11696564,.11261477,.68832064,.11700386,.38734913,.79693425,.51052094,2.7055855,6.442184,24.293575,6.8910327,8.487998,19.190773,2.7081993,5.7980189,5.9720721,3.7679129,4.3473415,2.7481098,.2552124,2.6361291,.42541316,1.1158999,.34937522,.70732158,.055250242,.47819379,.087509468,.046094,.46291149,.66785836,1.4878693,1.5276548,.049197283,.20728736,.71332914,.0038996157,.058212519,.41100791,.0056693354,.058520541,3.4886026,.0038011756,.015685409,4.8138514,.0055222241,.0063149659,3.7281356,.0037000882,.010193948,.33442682,.0053721298,.0024180007,.13807687,.017675644,.14208932,8.1581573,.0052207252,.0053515765,.78934819,.12325833,.18755385,1.4406122,.21070381,.0022013693,.21639872,0,.074168071,1.1833686,.000055431596,.002136095,.22497563,0,0,.27947086,.000053769258,.0020719205,.1032444,0,0,.28663361,.0021913329,.0020091848,.10021841,0,0,.31928536,0,.0019481495,.42093271,0,0,.15074541,0,.0018890073,.86508965,0,0,.015264582,0,.0018318925,.21685494,0,0,.014816301,0,.0017768897,.579108,0,0,.014384099,0,.0017240415,.017711397,0,0,.072795525,0,.0016733565,.072171375,0,0,.13697779,0,.0016248163,.01149978,0,0,.0060408805,0,.0015783815,.030343255,0,0,.065265104,0,.0015339955,.13798094,0,0,.0035075005,0,.0014915903,.16863601,0,0,.0034120139,0,.0014510887,.00037801635,0,0,.0033207063,0,.0014124083,.00036801831,0,0,.003233396,0,.0013754631,.00035843867,0,0,.0031498964,0,.0013401656,.00034925944,0,0,.0030700187,0,.0013064287,.011689205,0,0,.0029935762,0,.0012741663,0,0,0,.0029203841,0,.0012432942,0,0,0,.0028502629,0,.0012137312,0,0,0,.0027830391,0,.0011853995,0,0,0,.002718546,0,.0011582245,0,0,0,.0026566244,0,.0011321356,0,0,0,.042469304,0,.0011070661,0,0,0,.0013211807,0,.031481627,0,0,0,.0012923612,0,0,0,0,0,.012330919,0,0,0,0,0,.00087891379,0,0,0,0,0,.0008604746,0,0,0,0,0,.00084266817,0,0,0,0,0,.00082545955,0,0,0,0,0,.00080881565,0,0,0,0,0,.0007927054,0,0,0,0,0,.00077709992,0,0,0,0,0,.00076197216,0,0,0,0,0,.00074729667,0,0,0,0,0,.00073304959,0,0,0,0,0,.00071920885,0,0,0,0,0,.00070575386,0,0,0,0,0,.00069266505,0,0,0,0,0,.00067992462,0,0,0,0,0,.00066751544,0,0,0,0,0,.00065542216,0,0,0,0,0,.030932102,0
2009,7,.38553655,.048899259,.052012045,.26478127,.14630635,.059829019,.38485965,.048793465,.051883593,.26401398,.14583094,.58946061,1.0084676,.16156924,.19988494,.30017528,.14499031,.49902675,.3689585,.6657517,.16289821,.50890493,.16385657,.49861845,1.060603,.49011305,.33897159,1.0047506,1.2273141,.9217037,.75549233,.50712794,7.5795407,3.4110975,6.5771499,10.527283,3.8925507,19.734636,14.140542,6.7239084,3.3315778,.021002723,.33106267,.10578693,.027070433,.22511092,.13303646,.02060974,.3248378,.017814033,.026565917,.22061816,.12335958,.24763842,.31992373,.49532464,2.1202691,1.3607903,1.1603426,.061907057,.94033158,.012957124,.0062383185,.43587235,.10440261,.12898393,.38602987,.012642336,.0060836561,.39471614,.10177166,.015550922,.30698285,.012320314,.0059257788,.17796321,.099096201,.16724396,1.0755906,.26697645,.15493667,.37328866,5.9146028,.21761072,1.0089324,.079432718,.05815709,.50039101,.038259029,.026025143,2.6402249,.0058892099,.00034541957,1.1972216,.00089217722,.19407782,.62484109,.0057222284,.00033540381,.21290797,.00086657266,.0037000934,.14533854,.0055586719,.00032555955,.34497526,.035365399,.0035930644,.1412342,.0053992136,.00031593221,.17292441,0,.0034888957,.61175972,.0052443473,.00030655685,.30822083,0,.092956543,.24928081,.005094415,.00029745951,.087432817,0,.0024753367,.60029185,.0049496274,.00028865848,.084960654,0,.0024051021,.080911443,.0048100934,.0002801654,.082575612,0,.0023374821,.13008501,.0046758321,.00027198638,.26896647,0,.0022724671,.20266463,.0045467983,.00026412291,.35295743,0,.0022100196,.067407966,.0044228933,.00025657279,.057689719,0,.002150079,.082934186,.0043039783,.00024933097,.19309257,0,.0020925691,.34765863,.0041898862,.00024239003,.049543455,0,.0020374011,.12577479,.0040804283,.00023574084,.048234951,0,.0019844791,.048082996,.0039754063,.00022937305,.04697926,0,.0019337018,.046846051,.0038746118,.00022327545,.04577411,0,.011609625,.045658566,.0037778353,.00021743627,.044617176,0,.001725684,.044518176,.0036848683,.00021184349,.043506134,0,.0016835923,.079789706,.0035955063,.00020648503,.042438678,0,.0016431176,.39803895,.0035095506,.00020134883,.31712657,0,.0016041696,.47319421,.00342681,.00019642316,.031675119,0,.001566662,.093537368,.0033471019,.00019169657,.31697527,0,.0015305125,.010693673,.0032702521,.010513117,.021653861,0,.0014956431,.086990453,.003196097,0,.021158703,0,.0014619804,.0081477053,.0031244815,0,.020681135,0,.0014294552,.14076583,.0030552605,0,.020220185,0,.012057117,.0038079082,.002988298,0,.13373026,0,.00099610165,.0037234228,.002923467,0,.033721849,0,.0009746271,.061212223,.087620631,0,.014938085,0,.00095380988,.0020496165,0,0,.014620035,0,.00093361462,.002006012,0,0,.014311879,0,.030162271,.0019638939,0,0,.014013093,0,0,.0019231809,0,0,.013723192,0,0,.001883798,0,0,.013441721,0,0,.0018456741,0,0,.013168256,0,0,.0018087419,0,0,.012902402,0,0,.0017729398,0,0,.012643795,0,0,.0017382081,0,0,.01239209,0,0,.025126396,0,0,.012146967,0,0,.0011548745,0,0,.011908134,0,0,.013808489,0,0,.01167531,0,0,.00081613066,0,0,.011448239,0,0,.037410919,0,0,.016599661,0,0,0,0,0,.010891755,0,0,0,0,0,.51340014,0,0
